reef,longitude,latitude,month,year,month_year,month_year2,coral_type,lightest_letter,lightest_number,darkest_letter,darkest_number
Junkyard,99.819901,10.08708,12,2018,2018-12-01,2018-12,Branching,C,3,C,4
Junkyard,99.819901,10.08708,12,2018,2018-12-01,2018-12,Branching,D,2,D,3
Junkyard,99.819901,10.08708,12,2018,2018-12-01,2018-12,Branching,D,1,D,2
Junkyard,99.819901,10.08708,12,2018,2018-12-01,2018-12,Branching,C,2,D,3
Junkyard,99.819901,10.08708,12,2018,2018-12-01,2018-12,Branching,D,1,D,2
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,3,B,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,D,3,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,E,2,E,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Plate,C,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,3,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,B,4,B,6
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,D,3,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,E,4,E,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Plate,D,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,D,3,D,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Plate,D,2,C,3
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,4,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,D,2,C,3
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,D,2,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,4,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,2,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,1,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Plate,D,1,D,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,D,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,B,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,3,D,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,B,4,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,2,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,1,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,3,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,C,1,C,5
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,B,3,C,4
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,B,3,B,6
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Boulder,D,3,D,6
Tao Tong,99.816727,10.06849,11,2018,2018-11-01,2018-11,Branching,C,3,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,E,3,E,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,C,3,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,D,2,D,2
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,E,3,E,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,C,3,C,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,2,C,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,2,C,2
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,D,2,D,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,1,C,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,3,C,6
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,D,1,D,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,C,2,C,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,C,1,C,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,C,2,C,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,C,3,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,C,1,C,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,C,1,C,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,B,4,B,6
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,D,2,D,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,C,2,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,D,3,D,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,D,3,D,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,3,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,B,3,B,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,3,C,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,4,C,6
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,B,3,B,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,1,C,2
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,3,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Boulder,C,2,C,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,E,5,E,6
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,C,3,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Branching,E,2,E,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,B,2,B,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,C,2,C,4
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,C,1,C,5
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Plate,C,3,C,6
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,D,2,D,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,C,2,C,3
"Aow Lewk North, Hin Ngam",99.840195,10.072339,10,2018,2018-10-01,2018-10,Soft,C,1,C,5
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,C,3,C,5
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,C,2,C,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,C,2,C,4
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,C,2,C,4
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,D,2,D,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,D,2,D,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,E,4,E,5
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,D,3,C,6
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,D,1,D,4
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Boulder,D,3,C,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Branching,E,3,E,5
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Branching,C,2,C,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Branching,D,1,D,4
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Plate,C,2,C,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Plate,C,1,C,4
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Plate,D,1,D,5
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Plate,D,2,D,4
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Plate,D,2,D,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Soft,E,2,E,3
"Aow Lewk South, Hin Ngam",99.842331,10.06715,09,2018,2018-09-01,2018-09,Soft,C,2,B,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,D,1,D,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,2,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,3,B,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,2,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,2,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,2,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,2,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,3,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,1,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,3,E,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,3,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,3,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,3,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,D,2,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,3,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,E,4,B,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,3,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,4,D,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,4,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,D,2,D,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,5,D,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,4,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,4,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,3,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,3,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,C,3,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,E,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,1,C,2
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,B,2,B,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,B,3,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,3,B,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,3,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,B,2,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,B,4,B,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,B,2,C,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,2,D,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,B,3,E,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,B,3,E,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,B,3,E,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,E,2,B,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,3,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,1,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,4,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,3,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,2,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,4,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,D,2,D,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,D,2,D,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,D,2,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Branching,E,5,D,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,3,D,4
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,E,4,B,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Plate,D,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Soft,D,2,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,5,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,5,E,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,B,2,C,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,5,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,E,2,E,5
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,D,2,C,3
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,6
Aow Lewk,99.839836,10.070405,09,2018,2018-09-01,2018-09,Boulder,C,4,C,6
